timestamp,metric,value
2026-05-02 21:29:33,total_requests,0.0
2026-05-02 21:29:38,total_requests,0.0
2026-05-02 21:29:43,total_requests,0.0
2026-05-02 21:29:48,total_requests,0.0
2026-05-02 21:29:53,total_requests,0.0
2026-05-02 21:29:58,total_requests,0.0
2026-05-02 21:30:03,total_requests,267.7561282212445
2026-05-02 21:30:08,total_requests,267.7561282212445
2026-05-02 21:30:13,total_requests,390.46746104491297
2026-05-02 21:30:18,total_requests,2114.024136496047
2026-05-02 21:30:23,total_requests,2114.024136496047
2026-05-02 21:30:28,total_requests,3259.096324809825
2026-05-02 21:30:33,total_requests,4786.625604927409
2026-05-02 21:30:38,total_requests,4786.625604927409
2026-05-02 21:30:43,total_requests,4786.625604927409
2026-05-02 21:30:48,total_requests,6589.6801393089545
2026-05-02 21:30:53,total_requests,6352.521549588824
2026-05-02 21:30:58,total_requests,6352.521549588823
2026-05-02 21:31:03,total_requests,6925.333007454479
2026-05-02 21:31:08,total_requests,5574.876393195342
2026-05-02 21:31:13,total_requests,5574.876393195342
2026-05-02 21:31:18,total_requests,4408.529879017476
2026-05-02 21:31:23,total_requests,5863.490427682428
2026-05-02 21:31:28,total_requests,5863.490427682428
2026-05-02 21:31:33,total_requests,5835.726944936748
2026-05-02 21:31:38,total_requests,6837.9256155055
2026-05-02 21:31:43,total_requests,6837.9256155055
2026-05-02 21:31:48,total_requests,6837.9256155055
2026-05-02 21:31:53,total_requests,9399.61900079887
2026-05-02 21:31:58,total_requests,9399.61900079887
2026-05-02 21:32:03,total_requests,9399.61900079887
2026-05-02 21:32:08,total_requests,10166.40270756948
2026-05-02 21:32:13,total_requests,10166.40270756948
2026-05-02 21:32:18,total_requests,10166.40270756948
2026-05-02 21:32:23,total_requests,10717.18016337557
2026-05-02 21:32:28,total_requests,9734.444421694887
2026-05-02 21:32:33,total_requests,9734.444421694887
2026-05-02 21:32:38,total_requests,9267.413808898526
2026-05-02 21:32:43,total_requests,10687.099610601685
2026-05-02 21:32:48,total_requests,10687.099610601685
2026-05-02 21:32:53,total_requests,10657.38875663798
2026-05-02 21:32:58,total_requests,10966.35795466265
2026-05-02 21:33:03,total_requests,10966.35795466265
2026-05-02 21:33:08,total_requests,10563.239750764626
2026-05-02 21:33:13,total_requests,12993.680711958541
2026-05-02 21:33:18,total_requests,12993.680711958543
2026-05-02 21:33:23,total_requests,12993.680711958543
2026-05-02 21:33:28,total_requests,12607.931236569642
2026-05-02 21:33:33,total_requests,12068.6167248106
2026-05-02 21:33:38,total_requests,12068.6167248106
2026-05-02 21:33:43,total_requests,12288.560254216573
2026-05-02 21:33:48,total_requests,11187.14381495139
2026-05-02 21:33:53,total_requests,11187.14381495139
2026-05-02 21:33:58,total_requests,10057.13587338446
2026-05-02 21:34:03,total_requests,7929.373996789728
2026-05-02 21:34:08,total_requests,7929.373996789728
2026-05-02 21:34:13,total_requests,6193.5602126229605
2026-05-02 21:34:18,total_requests,7937.738299744417
